index,timestamp,src,dst,protocol,length
1,1682101115.0571864,1,0,TCP,74
2,1682101115.0573485,0,1,TCP,74
3,1682101115.0573623,1,0,TCP,66
4,1682101115.0575757,1,0,TCP,107
5,1682101115.0577254,0,1,TCP,66
6,1682101115.0636747,0,1,TCP,107
7,1682101115.0636852,1,0,TCP,66
8,1682101115.0638647,1,0,TCP,1570
9,1682101115.0643756,0,1,TCP,1146
10,1682101115.1071494,1,0,TCP,66
11,1682101115.1159334,1,0,TCP,1274
12,1682101115.1250114,0,1,TCP,1630
13,1682101115.1250205,1,0,TCP,66
14,1682101115.1427114,1,0,TCP,82
15,1682101115.1831822,0,1,TCP,66
16,1682101115.1831925,1,0,TCP,110
17,1682101115.1832938,0,1,TCP,66
18,1682101115.183301,0,1,TCP,110
19,1682101115.183366,1,0,TCP,126
20,1682101115.1905527,0,1,TCP,118
21,1682101115.190631,1,0,TCP,206
22,1682101115.1915224,0,1,TCP,166
23,1682101115.1924443,1,0,TCP,374
24,1682101115.205126,0,1,TCP,94
25,1682101115.2052498,1,0,TCP,178
26,1682101115.240097,0,1,TCP,842
27,1682101115.2872107,1,0,TCP,66
28,1682101115.2873423,0,1,TCP,258
29,1682101115.287351,1,0,TCP,66
30,1682101115.2874565,1,0,TCP,846
31,1682101115.287938,0,1,TCP,138
32,1682101115.3311508,1,0,TCP,66
33,1682101116.0014086,1,0,TCP,102
34,1682101116.002393,0,1,TCP,206
35,1682101116.0024252,1,0,TCP,66
36,1682101116.003288,0,1,TCP,134
37,1682101116.003314,1,0,TCP,66
38,1682101116.0039296,0,1,TCP,158
39,1682101116.0039558,1,0,TCP,66
40,1682101116.004128,0,1,TCP,158
41,1682101116.004154,1,0,TCP,66
42,1682101116.0059507,0,1,UDP,86
43,1682101116.0060687,0,1,UDP,86
44,1682101116.0238287,1,0,UDP,263
45,1682101116.0241473,1,0,UDP,305
46,1682101116.0257096,0,1,UDP,113
47,1682101116.025907,1,0,UDP,113
48,1682101116.0279765,0,1,TCP,158
49,1682101116.0280204,1,0,TCP,66
50,1682101116.0280452,-1,-1,TCP,74
51,1682101116.0399678,-1,-1,TCP,74
52,1682101116.0402713,-1,-1,TCP,66
53,1682101116.0499496,-1,-1,TCP,459
54,1682101116.0624409,-1,-1,TCP,66
55,1682101116.06305,-1,-1,TCP,1514
56,1682101116.0631604,-1,-1,TCP,1514
57,1682101116.063171,-1,-1,TCP,66
58,1682101116.063243,-1,-1,TCP,1266
59,1682101116.0632503,-1,-1,TCP,66
60,1682101116.0633264,-1,-1,TCP,66
61,1682101116.0634046,-1,-1,TCP,72
62,1682101116.0641277,-1,-1,TCP,1514
63,1682101116.0740154,-1,-1,TCP,545
64,1682101116.074023,-1,-1,TCP,66
65,1682101116.074124,-1,-1,TCP,66
66,1682101116.0746686,-1,-1,TCP,140
67,1682101116.0761807,0,1,TCP,174
68,1682101116.0761917,1,0,TCP,66
69,1682101116.0765996,0,1,TCP,198
70,1682101116.0766098,1,0,TCP,66
71,1682101116.0767238,0,1,TCP,206
72,1682101116.0767343,1,0,TCP,66
73,1682101116.076867,0,1,TCP,142
74,1682101116.0768783,1,0,TCP,66
75,1682101116.076885,0,1,TCP,158
76,1682101116.0768898,1,0,TCP,66
77,1682101116.0860171,-1,-1,TCP,66
78,1682101116.0861137,-1,-1,TCP,337
79,1682101116.0861197,-1,-1,TCP,337
80,1682101116.08613,-1,-1,TCP,328
81,1682101116.086329,-1,-1,TCP,66
82,1682101116.095884,-1,-1,TCP,66
83,1682101117.1166892,-1,-1,TCP,2962
84,1682101117.1167195,-1,-1,TCP,2962
85,1682101117.116732,-1,-1,TCP,1514
86,1682101117.1167612,-1,-1,TCP,1514
87,1682101117.116788,-1,-1,TCP,2962
88,1682101117.116799,-1,-1,TCP,2962
89,1682101117.117326,-1,-1,TCP,66
90,1682101117.11745,-1,-1,TCP,1992
91,1682101117.11774,-1,-1,TCP,66
92,1682101117.1179748,-1,-1,TCP,2962
93,1682101117.1182642,-1,-1,TCP,66
94,1682101117.118485,0,1,TCP,158
95,1682101117.118545,1,0,TCP,66
96,1682101117.1187649,-1,-1,TCP,2962
97,1682101117.1187625,0,1,TCP,158
