index,timestamp,src,dst,protocol,length
1,1678232096.8779285,1,0,TCP,166
2,1678232096.8781066,0,1,TCP,66
3,1678232096.87837,0,1,TCP,110
4,1678232096.878431,1,0,TCP,238
5,1678232096.878858,0,1,TCP,7306
6,1678232096.8788726,0,1,TCP,7306
7,1678232096.878931,1,0,TCP,66
8,1678232096.878982,0,1,TCP,14546
9,1678232096.8790298,0,1,TCP,14546
10,1678232096.8790662,1,0,TCP,66
11,1678232096.879119,0,1,TCP,29026
12,1678232096.8791294,0,1,TCP,7306
13,1678232096.879138,0,1,TCP,18838
14,1678232096.8791704,1,0,TCP,66
15,1678232096.8791797,0,1,TCP,2962
16,1678232096.87932,0,1,TCP,56538
17,1678232096.8793328,0,1,TCP,8754
18,1678232096.8793657,0,1,TCP,30422
19,1678232096.879408,1,0,TCP,66
20,1678232096.879435,0,1,TCP,14546
21,1678232096.8795156,0,1,TCP,51194
22,1678232096.8795617,0,1,TCP,31922
23,1678232096.8795917,0,1,TCP,33370
24,1678232096.8796346,0,1,TCP,31922
25,1678232096.879697,1,0,TCP,66
26,1678232096.879779,0,1,TCP,47850
27,1678232096.8797977,0,1,TCP,19286
28,1678232096.8798409,0,1,TCP,31922
29,1678232096.8798866,0,1,TCP,33370
30,1678232096.8799276,0,1,TCP,31922
31,1678232096.879985,0,1,TCP,33370
32,1678232096.8799925,1,0,TCP,66
33,1678232096.8800144,1,0,TCP,138
34,1678232096.8800597,0,1,TCP,33370
35,1678232096.8800666,0,1,TCP,462
36,1678232096.880119,0,1,TCP,31922
37,1678232096.880171,0,1,TCP,33370
38,1678232096.88023,0,1,TCP,31922
39,1678232096.880266,0,1,TCP,33370
40,1678232096.880337,0,1,TCP,33370
41,1678232096.8803573,1,0,TCP,66
42,1678232096.8803947,0,1,TCP,31922
43,1678232096.8804104,0,1,TCP,1410
44,1678232096.8804634,0,1,TCP,31922
45,1678232096.88051,0,1,TCP,33370
46,1678232096.8805528,0,1,TCP,31922
47,1678232096.880602,0,1,TCP,33370
48,1678232096.8806424,0,1,TCP,33370
49,1678232096.8806877,0,1,TCP,31922
50,1678232096.8807318,0,1,TCP,33370
51,1678232096.8807423,1,0,TCP,66
52,1678232096.8807502,1,0,TCP,138
53,1678232096.8807752,0,1,TCP,33370
54,1678232096.880804,0,1,TCP,410
55,1678232096.880818,0,1,TCP,31922
56,1678232096.8808634,0,1,TCP,33370
57,1678232096.8809123,0,1,TCP,31922
58,1678232096.8809602,0,1,TCP,33370
59,1678232096.8809972,0,1,TCP,33370
60,1678232096.8810482,0,1,TCP,31922
61,1678232096.8810976,0,1,TCP,33370
62,1678232096.8811462,0,1,TCP,33370
63,1678232096.8811796,1,0,TCP,66
64,1678232096.8812,0,1,TCP,31922
65,1678232096.881239,0,1,TCP,1358
66,1678232096.8812532,0,1,TCP,31922
67,1678232096.8813047,0,1,TCP,33370
68,1678232096.881347,0,1,TCP,31922
69,1678232096.881394,0,1,TCP,33370
70,1678232096.8814378,0,1,TCP,33370
71,1678232096.8814805,0,1,TCP,31922
72,1678232096.8815289,0,1,TCP,33370
73,1678232096.88158,0,1,TCP,33370
74,1678232096.881608,1,0,TCP,66
75,1678232096.8816164,1,0,TCP,138
76,1678232096.881665,0,1,TCP,31922
77,1678232096.8816776,0,1,TCP,33370
78,1678232096.8817136,0,1,TCP,33370
79,1678232096.8817189,0,1,TCP,358
80,1678232096.881765,0,1,TCP,31922
81,1678232096.8818142,0,1,TCP,33370
82,1678232096.881878,0,1,TCP,31922
83,1678232096.8819275,0,1,TCP,33370
84,1678232096.8819735,0,1,TCP,33370
85,1678232096.8820164,0,1,TCP,31922
86,1678232096.8820407,1,0,TCP,66
87,1678232096.8820586,0,1,TCP,33370
88,1678232096.8820996,0,1,TCP,910
89,1678232096.882112,0,1,TCP,31922
90,1678232096.8821588,0,1,TCP,33370
91,1678232096.882202,0,1,TCP,31922
92,1678232096.8822458,0,1,TCP,33370
93,1678232096.8822937,0,1,TCP,33370
94,1678232096.882341,0,1,TCP,31922
95,1678232096.882383,0,1,TCP,33370
96,1678232096.882426,0,1,TCP,33370
97,1678232096.8824625,1,0,TCP,66
98,1678232096.8824685,0,1,TCP,31922
99,1678232096.8824694,1,0,TCP,138
100,1678232096.8825111,0,1,TCP,33370
101,1678232096.8825305,0,1,TCP,858
102,1678232096.8825607,0,1,TCP,31922
103,1678232096.8826122,0,1,TCP,33370
104,1678232096.8826563,0,1,TCP,31922
105,1678232096.8826995,0,1,TCP,33370
106,1678232096.8827431,0,1,TCP,33370
107,1678232096.8827858,0,1,TCP,31922
108,1678232096.882835,0,1,TCP,33370
109,1678232096.882881,0,1,TCP,33370
110,1678232096.8828895,1,0,TCP,66
111,1678232096.8829248,0,1,TCP,31922
112,1678232096.8829508,0,1,TCP,1358
113,1678232096.8829825,0,1,TCP,31922
114,1678232096.8830268,0,1,TCP,33370
115,1678232096.883069,0,1,TCP,31922
116,1678232096.883119,0,1,TCP,33370
117,1678232096.883167,0,1,TCP,33370
118,1678232096.8832088,0,1,TCP,31922
119,1678232096.8832517,0,1,TCP,33370
120,1678232096.8832953,0,1,TCP,33370
121,1678232096.8833165,1,0,TCP,66
122,1678232096.8833246,1,0,TCP,138
123,1678232096.8833475,0,1,TCP,31922
124,1678232096.883409,0,1,TCP,1358
125,1678232096.883442,0,1,TCP,31922
126,1678232096.88349,0,1,TCP,33370
127,1678232096.8835392,0,1,TCP,31922
128,1678232096.8835826,0,1,TCP,33370
129,1678232096.883626,0,1,TCP,33370
130,1678232096.8836684,0,1,TCP,31922
131,1678232096.8837168,0,1,TCP,33370
132,1678232096.8837636,0,1,TCP,33370
133,1678232096.8838122,1,0,TCP,66
134,1678232096.8838124,0,1,TCP,31922
135,1678232096.8838503,0,1,TCP,33370
136,1678232096.8838706,0,1,TCP,858
137,1678232096.8838935,0,1,TCP,31922
138,1678232096.8839357,0,1,TCP,33370
139,1678232096.883984,0,1,TCP,31922
140,1678232096.8840306,0,1,TCP,33370
141,1678232096.8840735,0,1,TCP,33370
142,1678232096.884121,0,1,TCP,31922
143,1678232096.884159,0,1,TCP,33370
144,1678232096.884202,0,1,TCP,33370
145,1678232096.884238,1,0,TCP,66
146,1678232096.8842454,1,0,TCP,138
147,1678232096.8842523,0,1,TCP,31922
148,1678232096.884296,0,1,TCP,1358
149,1678232096.884308,0,1,TCP,31922
150,1678232096.8843536,0,1,TCP,33370
151,1678232096.884399,0,1,TCP,31922
152,1678232096.8844469,0,1,TCP,33370
153,1678232096.8844852,0,1,TCP,33370
154,1678232096.8845327,0,1,TCP,31922
155,1678232096.8845782,0,1,TCP,33370
156,1678232096.8846214,0,1,TCP,33370
157,1678232096.8846653,1,0,TCP,66
158,1678232096.8847036,0,1,TCP,31922
159,1678232096.8847136,0,1,TCP,33370
160,1678232096.8847497,0,1,TCP,33370
161,1678232096.8847718,0,1,TCP,358
162,1678232096.8848004,0,1,TCP,31922
163,1678232096.8848467,0,1,TCP,33370
164,1678232096.8848898,0,1,TCP,31922
165,1678232096.8849328,0,1,TCP,33370
166,1678232096.8849764,0,1,TCP,33370
167,1678232096.885019,0,1,TCP,31922
168,1678232096.8850672,0,1,TCP,33370
169,1678232096.8850942,1,0,TCP,66
170,1678232096.8851018,1,0,TCP,138
171,1678232096.885114,0,1,TCP,33370
172,1678232096.8851523,0,1,TCP,410
173,1678232096.885164,0,1,TCP,31922
174,1678232096.885209,0,1,TCP,33370
