index,timestamp,src,dst,protocol,length
1,1678222191.9357457,1,0,TCP,74
2,1678222191.9359872,0,1,TCP,74
3,1678222191.9360397,1,0,TCP,66
4,1678222191.9364989,1,0,TCP,107
5,1678222191.9366882,0,1,TCP,66
6,1678222191.959412,0,1,TCP,107
7,1678222191.9594524,1,0,TCP,66
8,1678222191.959875,1,0,TCP,1570
9,1678222191.961301,0,1,TCP,1146
10,1678222192.003353,1,0,TCP,66
11,1678222192.0318494,1,0,TCP,1274
12,1678222192.0414052,0,1,TCP,1630
13,1678222192.0414271,1,0,TCP,66
14,1678222192.060147,1,0,TCP,82
15,1678222192.1008563,0,1,TCP,66
16,1678222192.100885,1,0,TCP,110
17,1678222192.1010015,0,1,TCP,66
18,1678222192.1010756,0,1,TCP,110
19,1678222192.1011214,1,0,TCP,126
20,1678222192.1096563,0,1,TCP,118
21,1678222192.1097198,1,0,TCP,206
22,1678222192.110511,0,1,TCP,166
23,1678222192.111302,1,0,TCP,374
24,1678222192.127076,0,1,TCP,94
25,1678222192.12721,1,0,TCP,178
26,1678222192.1727626,0,1,TCP,66
27,1678222192.1841238,0,1,TCP,842
28,1678222192.2274086,1,0,TCP,66
29,1678222192.2276125,0,1,TCP,258
30,1678222192.22763,1,0,TCP,66
31,1678222192.2277546,1,0,TCP,822
32,1678222192.227841,0,1,TCP,66
33,1678222192.2284696,0,1,TCP,138
34,1678222192.228541,1,0,TCP,110
35,1678222192.231623,0,1,TCP,342
36,1678222192.2317722,1,0,TCP,134
37,1678222192.2320538,0,1,TCP,142
38,1678222192.2321968,1,0,TCP,150
39,1678222192.2324214,0,1,TCP,142
40,1678222192.2325642,1,0,TCP,150
41,1678222192.2327428,0,1,TCP,142
42,1678222192.2328763,1,0,TCP,158
43,1678222192.2331133,0,1,TCP,118
44,1678222192.2333376,1,0,TCP,134
45,1678222192.233678,0,1,TCP,7306
46,1678222192.2336931,0,1,TCP,7306
47,1678222192.233728,1,0,TCP,66
48,1678222192.2337866,0,1,TCP,14546
49,1678222192.2337964,0,1,TCP,3962
50,1678222192.233945,1,0,TCP,66
51,1678222192.2341151,1,0,TCP,158
52,1678222192.2343554,0,1,TCP,23234
53,1678222192.234366,1,0,TCP,66
54,1678222192.2343736,0,1,TCP,23234
55,1678222192.234379,1,0,TCP,66
56,1678222192.234381,0,1,TCP,1514
57,1678222192.2344372,0,1,TCP,17890
58,1678222192.234446,1,0,TCP,66
59,1678222192.234465,0,1,TCP,126
60,1678222192.2345831,1,0,TCP,102
