index,timestamp,src,dst,protocol,length
1,1682357469.7730072,1,0,TCP,74
2,1682357469.773147,0,1,TCP,74
3,1682357469.7731628,1,0,TCP,66
4,1682357469.773297,1,0,TCP,107
5,1682357469.7733884,0,1,TCP,66
6,1682357469.7791257,0,1,TCP,107
7,1682357469.7791388,1,0,TCP,66
8,1682357469.7793255,1,0,TCP,1570
9,1682357469.7798843,0,1,TCP,1146
10,1682357469.8212404,1,0,TCP,66
11,1682357469.8297274,1,0,TCP,1274
12,1682357469.839053,0,1,TCP,1630
13,1682357469.8390615,1,0,TCP,66
14,1682357469.8562708,1,0,TCP,82
15,1682357469.8973465,0,1,TCP,66
16,1682357469.8973565,1,0,TCP,110
17,1682357469.8974662,0,1,TCP,66
18,1682357469.897473,0,1,TCP,110
19,1682357469.8975356,1,0,TCP,126
20,1682357469.904733,0,1,TCP,118
21,1682357469.9048083,1,0,TCP,206
22,1682357469.905698,0,1,TCP,166
23,1682357469.9065845,1,0,TCP,374
24,1682357469.919354,0,1,TCP,94
25,1682357469.9194732,1,0,TCP,178
26,1682357469.9653344,0,1,TCP,66
27,1682357470.0481973,0,1,TCP,842
28,1682357470.089216,1,0,TCP,66
29,1682357470.089318,0,1,TCP,258
30,1682357470.0893338,1,0,TCP,66
31,1682357470.0894752,1,0,TCP,822
32,1682357470.0895047,0,1,TCP,66
33,1682357470.0900612,0,1,TCP,138
34,1682357470.0901368,1,0,TCP,110
35,1682357470.0929208,0,1,TCP,342
36,1682357470.09309,1,0,TCP,134
37,1682357470.093171,0,1,TCP,142
38,1682357470.0933523,1,0,TCP,142
39,1682357470.0938027,0,1,TCP,142
40,1682357470.093958,1,0,TCP,142
41,1682357470.094085,0,1,TCP,142
42,1682357470.0942414,1,0,TCP,150
43,1682357470.094304,0,1,TCP,118
44,1682357470.094695,1,0,TCP,134
45,1682357470.0949285,0,1,TCP,7306
46,1682357470.0949433,1,0,TCP,66
47,1682357470.094943,0,1,TCP,7306
48,1682357470.0949898,0,1,TCP,10202
49,1682357470.0949955,0,1,TCP,4410
50,1682357470.0950575,1,0,TCP,66
51,1682357470.0950828,0,1,TCP,3962
52,1682357470.095091,1,0,TCP,66
53,1682357470.095406,1,0,TCP,158
54,1682357470.095585,0,1,TCP,21786
55,1682357470.0955951,1,0,TCP,66
56,1682357470.0956016,0,1,TCP,11150
57,1682357470.095606,1,0,TCP,66
58,1682357470.0956302,0,1,TCP,10202
59,1682357470.0956366,1,0,TCP,66
60,1682357470.0956433,0,1,TCP,22734
61,1682357470.09565,1,0,TCP,66
62,1682357470.0956526,0,1,TCP,126
63,1682357470.0957477,1,0,TCP,102
64,1682357470.095826,1,0,TCP,158
65,1682357470.0958493,1,0,TCP,158
66,1682357470.0958674,0,1,TCP,66
67,1682357470.0959616,0,1,TCP,32870
68,1682357470.095971,1,0,TCP,66
69,1682357470.0960104,0,1,TCP,32870
70,1682357470.0960193,1,0,TCP,66
71,1682357470.0960703,0,1,TCP,32870
72,1682357470.0960786,1,0,TCP,66
73,1682357470.0961204,0,1,TCP,24734
74,1682357470.096143,1,0,TCP,66
75,1682357470.0961566,0,1,TCP,8294
76,1682357470.0961616,1,0,TCP,66
77,1682357470.0962138,1,0,TCP,102
78,1682357470.0963352,1,0,TCP,158
79,1682357470.0963435,1,0,TCP,222
80,1682357470.0963502,1,0,TCP,158
81,1682357470.0963745,0,1,TCP,66
82,1682357470.0969183,0,1,TCP,32870
83,1682357470.0969472,1,0,TCP,66
84,1682357470.0969832,0,1,TCP,32870
85,1682357470.0969915,1,0,TCP,66
86,1682357470.097051,0,1,TCP,32870
87,1682357470.09706,1,0,TCP,102
88,1682357470.097064,1,0,TCP,66
89,1682357470.097106,0,1,TCP,32870
90,1682357470.0971162,1,0,TCP,66
91,1682357470.0971603,0,1,TCP,32870
92,1682357470.097167,1,0,TCP,158
93,1682357470.097171,1,0,TCP,66
94,1682357470.0972064,0,1,TCP,24758
95,1682357470.097216,1,0,TCP,66
96,1682357470.097249,1,0,TCP,158
97,1682357470.0973148,1,0,TCP,194
98,1682357470.097327,1,0,TCP,158
99,1682357470.0973325,0,1,TCP,66
100,1682357470.0974138,1,0,TCP,158
101,1682357470.097446,0,1,TCP,66
102,1682357470.0978253,0,1,TCP,32870
103,1682357470.0978365,1,0,TCP,66
104,1682357470.097874,0,1,TCP,28798
105,1682357470.0978813,1,0,TCP,66
106,1682357470.0979416,1,0,TCP,134
107,1682357470.0979476,1,0,TCP,134
108,1682357470.0979772,0,1,TCP,32870
109,1682357470.098003,1,0,TCP,66
110,1682357470.0980356,0,1,TCP,28798
111,1682357470.0980442,1,0,TCP,66
112,1682357470.098061,1,0,TCP,158
113,1682357470.0981317,1,0,TCP,170
114,1682357470.0981376,1,0,TCP,134
115,1682357470.0981438,0,1,TCP,32870
116,1682357470.098151,1,0,TCP,158
117,1682357470.098155,1,0,TCP,66
118,1682357470.0981853,0,1,TCP,66
119,1682357470.0982113,0,1,TCP,28798
120,1682357470.0982318,1,0,TCP,66
121,1682357470.098302,1,0,TCP,134
122,1682357470.0983076,1,0,TCP,134
123,1682357470.0983214,1,0,TCP,158
124,1682357470.0983274,0,1,TCP,66
125,1682357470.0983524,0,1,TCP,32870
126,1682357470.0983584,1,0,TCP,66
127,1682357470.0983956,0,1,TCP,28798
128,1682357470.0984192,1,0,TCP,66
129,1682357470.0984652,1,0,TCP,194
130,1682357470.098483,1,0,TCP,158
131,1682357470.098493,0,1,TCP,32870
132,1682357470.0985172,1,0,TCP,66
133,1682357470.0985508,0,1,TCP,28798
134,1682357470.0985577,1,0,TCP,66
135,1682357470.0986164,1,0,TCP,158
136,1682357470.0986388,1,0,TCP,158
137,1682357470.0986488,0,1,TCP,32870
138,1682357470.098658,1,0,TCP,66
139,1682357470.0987089,0,1,TCP,28790
140,1682357470.0987167,1,0,TCP,66
141,1682357470.0987644,1,0,TCP,194
142,1682357470.0987885,1,0,TCP,158
143,1682357470.0988052,0,1,TCP,32870
144,1682357470.0988162,1,0,TCP,66
145,1682357470.098853,0,1,TCP,28798
146,1682357470.0988617,1,0,TCP,66
147,1682357470.0989823,1,0,TCP,158
148,1682357470.098982,0,1,TCP,32870
149,1682357470.0989883,1,0,TCP,66
150,1682357470.0990176,0,1,TCP,28798
151,1682357470.0990224,1,0,TCP,66
152,1682357470.0990708,1,0,TCP,194
153,1682357470.0991087,1,0,TCP,158
154,1682357470.099121,0,1,TCP,32870
155,1682357470.0991323,1,0,TCP,66
156,1682357470.099229,0,1,TCP,66
157,1682357470.0992427,0,1,TCP,28798
158,1682357470.099244,1,0,TCP,158
159,1682357470.0992496,1,0,TCP,66
160,1682357470.099366,0,1,TCP,32870
161,1682357470.0993798,1,0,TCP,66
162,1682357470.0994034,0,1,TCP,28798
163,1682357470.0994098,1,0,TCP,66
164,1682357470.0994794,1,0,TCP,194
165,1682357470.0995169,0,1,TCP,32870
166,1682357470.0995276,1,0,TCP,66
167,1682357470.099546,0,1,TCP,28798
168,1682357470.0995507,1,0,TCP,66
169,1682357470.0995774,1,0,TCP,158
170,1682357470.0996504,1,0,TCP,158
171,1682357470.0996566,1,0,TCP,158
172,1682357470.0996654,0,1,TCP,66
173,1682357470.099677,1,0,TCP,158
174,1682357470.0996797,0,1,TCP,32870
175,1682357470.0996876,1,0,TCP,66
176,1682357470.0997803,0,1,TCP,28798
177,1682357470.099787,1,0,TCP,66
178,1682357470.0998316,1,0,TCP,194
179,1682357470.0998478,0,1,TCP,32870
180,1682357470.0998533,1,0,TCP,66
181,1682357470.0998886,0,1,TCP,28798
182,1682357470.0998938,1,0,TCP,66
183,1682357470.0999026,1,0,TCP,158
184,1682357470.0999465,1,0,TCP,158
185,1682357470.0999746,0,1,TCP,66
186,1682357470.0999749,1,0,TCP,158
187,1682357470.0999918,0,1,TCP,32870
188,1682357470.099999,1,0,TCP,66
189,1682357470.1000323,0,1,TCP,28790
190,1682357470.100038,1,0,TCP,66
191,1682357470.1000876,1,0,TCP,194
192,1682357470.1001112,1,0,TCP,158
193,1682357470.1001134,0,1,TCP,32870
194,1682357470.1001196,1,0,TCP,66
195,1682357470.1001542,0,1,TCP,28798
196,1682357470.1001606,1,0,TCP,66
197,1682357470.1002295,1,0,TCP,158
198,1682357470.1002762,0,1,TCP,32870
199,1682357470.100282,1,0,TCP,66
200,1682357470.1003473,0,1,TCP,32870
201,1682357470.1003523,1,0,TCP,66
202,1682357470.1003582,1,0,TCP,158
203,1682357470.100404,1,0,TCP,102
204,1682357470.1004312,0,1,TCP,32870
205,1682357470.100436,1,0,TCP,66
206,1682357470.100441,1,0,TCP,158
207,1682357470.1004918,0,1,TCP,66
208,1682357470.1005025,1,0,TCP,158
209,1682357470.1005082,0,1,TCP,32870
210,1682357470.1005127,1,0,TCP,66
211,1682357470.100573,0,1,TCP,32870
212,1682357470.1005776,1,0,TCP,158
213,1682357470.1005812,1,0,TCP,66
214,1682357470.10066,0,1,TCP,32870
215,1682357470.1006658,1,0,TCP,66
216,1682357470.100716,1,0,TCP,194
217,1682357470.1007318,0,1,TCP,32870
218,1682357470.1007369,1,0,TCP,66
219,1682357470.1007428,1,0,TCP,158
220,1682357470.100809,0,1,TCP,66
221,1682357470.100822,0,1,TCP,32870
222,1682357470.1008246,1,0,TCP,158
223,1682357470.1008272,1,0,TCP,66
224,1682357470.1008892,0,1,TCP,32870
225,1682357470.1008902,1,0,TCP,158
226,1682357470.100894,1,0,TCP,66
227,1682357470.1009555,0,1,TCP,32870
228,1682357470.1009607,1,0,TCP,66
229,1682357470.1010065,1,0,TCP,102
230,1682357470.1010232,0,1,TCP,32870
231,1682357470.1010275,1,0,TCP,66
232,1682357470.101085,0,1,TCP,32870
233,1682357470.101091,1,0,TCP,66
234,1682357470.1011734,0,1,TCP,32870
235,1682357470.101184,1,0,TCP,66
236,1682357470.1012566,0,1,TCP,32870
237,1682357470.1012623,1,0,TCP,66
238,1682357470.1013155,1,0,TCP,102
239,1682357470.1013644,0,1,TCP,32870
240,1682357470.1013694,1,0,TCP,66
241,1682357470.1014297,0,1,TCP,32870
242,1682357470.1014342,1,0,TCP,66
243,1682357470.101545,0,1,TCP,44954
244,1682357470.1015582,1,0,TCP,66
245,1682357470.1021397,0,1,TCP,65226
246,1682357470.1021569,0,1,TCP,65226
247,1682357470.102159,1,0,TCP,66
248,1682357470.1021678,0,1,TCP,21786
249,1682357470.1021888,0,1,TCP,43506
250,1682357470.1021986,0,1,TCP,24682
251,1682357470.102272,1,0,TCP,66
252,1682357470.1023166,0,1,TCP,40610
253,1682357470.10233,0,1,TCP,65226
254,1682357470.1023448,0,1,TCP,56538
255,1682357470.1027524,1,0,TCP,66
